model,chromosome,fitness
ParticleNet-model0,"(128, 'Adam', 0.0026, 6e-05, 'ReduceLROnPlateau')",0.0005287349887493
ParticleNet-model1,"(96, 'Adam', 0.0026, 9e-05, 'ExponentialLR')",0.0005297845834385
ParticleNet-model2,"(96, 'Adam', 0.0023, 0.00023, 'ExponentialLR')",0.0005320123522689
ParticleNet-model3,"(64, 'Adam', 0.0016, 6e-05, 'ExponentialLR')",0.0005318816151719
ParticleNet-model4,"(128, 'Adam', 0.0023, 6e-05, 'CyclicLR')",0.0005341734689941
ParticleNet-model5,"(96, 'RMSprop', 0.0042, 0.00033, 'ReduceLROnPlateau')",0.000623065689042
ParticleNet-model6,"(64, 'Adam', 0.0016, 6e-05, 'ExponentialLR')",0.0005328760927052
ParticleNet-model7,"(64, 'Adam', 0.0026, 0.00055, 'ExponentialLR')",0.0005356712142414
ParticleNet-model8,"(96, 'Adam', 0.0027, 0.00179, 'CyclicLR')",0.0005476595039362
ParticleNet-model9,"(96, 'Adadelta', 0.0005, 0.00023, 'ExponentialLR')",0.0006711297312513
ParticleNet-model10,"(96, 'Adam', 0.0023, 4e-05, 'ExponentialLR')",0.0005287419759004
ParticleNet-model11,"(128, 'Adam', 0.0026, 0.00179, 'CyclicLR')",0.000553357918107
ParticleNet-model12,"(96, 'Adadelta', 0.0027, 0.00023, 'CyclicLR')",0.0006103412146918
ParticleNet-model13,"(128, 'Adam', 0.0027, 0.00179, 'CyclicLR')",0.0005509225670071
ParticleNet-model14,"(96, 'Adam', 0.0023, 0.00023, 'CyclicLR')",0.0005386472883119
ParticleNet-model15,"(96, 'Adam', 0.0016, 6e-05, 'ExponentialLR')",0.0005298354598975
