model,chromosome,fitness
ParticleNet-model0,"(128, 'Adam', 0.0006, 0.00211, 'ExponentialLR')",0.0005447169150238
ParticleNet-model1,"(128, 'Adam', 0.0063, 3e-05, 'ReduceLROnPlateau')",0.000555600985664
ParticleNet-model2,"(96, 'Adam', 0.0002, 0.00022, 'CyclicLR')",0.0005465412209089
ParticleNet-model3,"(128, 'Adam', 0.0003, 0.00211, 'CyclicLR')",0.0005466157378245
ParticleNet-model4,"(128, 'Adam', 0.0006, 0.00626, 'ExponentialLR')",0.0005523089233368
ParticleNet-model5,"(128, 'Adadelta', 0.0063, 3e-05, 'ReduceLROnPlateau')",0.0006022268706064
ParticleNet-model6,"(128, 'Adam', 0.0046, 0.00058, 'ReduceLROnPlateau')",0.0005710710612573
ParticleNet-model7,"(96, 'Adadelta', 0.0006, 0.00022, 'CyclicLR')",0.0006539587370693
ParticleNet-model8,"(128, 'Adam', 0.0003, 0.00211, 'ReduceLROnPlateau')",0.0005441498067295
ParticleNet-model9,"(96, 'Adam', 0.0006, 0.00928, 'ReduceLROnPlateau')",0.0005528710553193
ParticleNet-model10,"(64, 'Adam', 0.0001, 0.00211, 'ReduceLROnPlateau')",0.0005587999907237
ParticleNet-model11,"(128, 'Adam', 0.0003, 0.00211, 'CyclicLR')",0.0005452427915877
ParticleNet-model12,"(128, 'Adam', 0.0063, 3e-05, 'ReduceLROnPlateau')",0.0005469306706683
ParticleNet-model13,"(128, 'Adam', 0.0087, 0.00211, 'CyclicLR')",0.0005812649719757
ParticleNet-model14,"(128, 'Adadelta', 0.0006, 0.00626, 'ReduceLROnPlateau')",0.0006548047791033
ParticleNet-model15,"(96, 'Adam', 0.0066, 5e-05, 'ExponentialLR')",0.0005509383386856
