model,chromosome,fitness
ParticleNet-model0,"(96, 'Adam', 0.0042, 3e-05, 'CyclicLR')",0.0005371644878707
ParticleNet-model1,"(96, 'Adam', 0.0027, 0.00179, 'CyclicLR')",0.0005519332606033
ParticleNet-model2,"(64, 'Adadelta', 0.0042, 0.00043, 'CyclicLR')",0.0006147294789028
ParticleNet-model3,"(128, 'Adadelta', 0.0001, 0.00072, 'CyclicLR')",0.0006668846016684
ParticleNet-model4,"(96, 'Adam', 0.0037, 0.00188, 'ExponentialLR')",0.0005618124440056
ParticleNet-model5,"(128, 'RMSprop', 0.0024, 0.00099, 'ExponentialLR')",0.000589409400885
ParticleNet-model6,"(128, 'Adadelta', 0.004, 2e-05, 'ReduceLROnPlateau')",0.0006008372536062
ParticleNet-model7,"(96, 'RMSprop', 0.0002, 0.00611, 'ReduceLROnPlateau')",0.0005700822258188
ParticleNet-model8,"(96, 'Adadelta', 0.0076, 6e-05, 'CyclicLR')",0.0005853863484385
ParticleNet-model9,"(64, 'Adadelta', 0.0008, 3e-05, 'CyclicLR')",0.0006504104474581
ParticleNet-model10,"(128, 'Adadelta', 0.0023, 0.00067, 'CyclicLR')",0.0006081640548962
ParticleNet-model11,"(96, 'Adam', 0.0023, 0.00023, 'ExponentialLR')",0.0005315268218409
ParticleNet-model12,"(128, 'Adam', 0.0026, 6e-05, 'ReduceLROnPlateau')",0.0005290005449314
ParticleNet-model13,"(96, 'RMSprop', 0.0011, 0.00033, 'ExponentialLR')",0.0005652681437464
ParticleNet-model14,"(64, 'Adam', 0.0016, 6e-05, 'ExponentialLR')",0.0005330698157362
ParticleNet-model15,"(96, 'RMSprop', 0.0012, 0.00096, 'ExponentialLR')",0.0005845099462209
